customer_id,churn_flag,days_since_last_purchase,total_transactions,total_revenue,avg_order_value,total_items_purchased,avg_discount_received,unique_products,unique_categories,unique_subcategories,customer_lifespan_days,purchase_frequency,total_sessions,total_pages_viewed,avg_pages_per_session,total_cart_abandonments,cart_abandonment_rate,engagement_score,customer_value_score,discount_dependency,is_active,is_dormant,customer_tenure_days,loyalty_tier_encoded,age_band_encoded
C004859,1,151.0,7.0,665.15,95.02142857142857,11.0,21.428571428571427,7.0,4.0,6.0,440.0,0.4468085106382979,0.0,0.0,0.0,0.0,0.0,0.20925110132158592,0.031365111680406454,0.5226480836236933,0,0,358,0,1.0
C004860,0,56.0,4.0,403.22,100.805,6.0,18.75,4.0,2.0,3.0,423.0,0.26490066225165565,5.0,21.0,4.2,0.0,0.0,0.3638863436123348,0.018581619745650868,0.4573170731707317,1,0,361,0,1.0
C004861,0,42.0,20.0,2116.13,105.8065,35.0,13.5,20.0,5.0,12.0,670.0,0.8571428571428572,1.0,4.0,4.0,1.0,1.0,0.08343171806167402,0.07903565504768267,0.32926829268292684,1,0,523,0,2.0
C004862,0,85.0,14.0,531.09,37.935,19.0,14.642857142857142,14.0,4.0,9.0,542.0,0.7342657342657343,3.0,7.0,2.3333333333333335,0.0,0.0,0.31216886930983845,0.04561568618354734,0.35714285714285715,1,0,421,0,1.0
C004863,0,20.0,12.0,1632.41,136.03416666666666,18.0,5.833333333333333,12.0,4.0,9.0,653.0,0.527086383601757,4.0,22.0,5.5,1.0,0.25,0.3098590308370044,0.053232920693098776,0.14227642276422764,1,0,81,0,2.0
C004864,0,0.0,10.0,479.25,47.925,18.0,13.0,10.0,4.0,9.0,455.0,0.618556701030928,4.0,13.0,3.25,1.0,0.25,0.289215859030837,0.037159158439051196,0.3170731707317073,1,0,315,1,2.0
C004865,0,28.0,16.0,396.32,24.77,19.0,15.625,16.0,5.0,10.0,688.0,0.6685236768802229,2.0,6.0,3.0,2.0,1.0,0.09514537444933921,0.04339399785990947,0.38109756097560976,1,0,66,2,0.0
C004866,0,58.0,11.0,847.59,77.05363636363637,24.0,21.818181818181817,10.0,5.0,8.0,656.0,0.4810495626822157,5.0,22.0,4.4,1.0,0.2,0.33473744493392077,0.03811440009213226,0.532150776053215,1,0,96,0,3.0
C004867,0,43.0,20.0,2865.92,143.296,28.0,13.0,19.0,5.0,13.0,646.0,0.8875739644970414,7.0,33.0,4.714285714285714,2.0,0.2857142857142857,0.38200314663310264,0.09020808775079658,0.3170731707317073,1,0,157,2,5.0
C004868,0,9.0,34.0,2940.82,86.49470588235295,54.0,10.882352941176471,30.0,5.0,19.0,711.0,1.376518218623482,3.0,18.0,6.0,1.0,0.3333333333333333,0.30126725403817917,0.11806923715541932,0.2654232424677188,1,0,419,3,1.0
C004869,0,71.0,5.0,125.72999999999999,25.145999999999997,6.0,13.0,4.0,2.0,4.0,494.0,0.28625954198473286,1.0,2.0,2.0,0.0,0.0,0.24760792951541852,0.01515954255833369,0.3170731707317073,1,0,483,0,0.0
C004870,1,146.0,12.0,670.27,55.85583333333333,17.0,17.5,11.0,5.0,9.0,532.0,0.6405693950177935,2.0,8.0,4.0,1.0,0.5,0.1978590308370044,0.0416923477348992,0.4268292682926829,0,0,322,2,1.0
C004871,0,40.0,9.0,477.9,53.099999999999994,15.0,5.555555555555555,9.0,5.0,7.0,535.0,0.4778761061946903,6.0,31.0,5.166666666666667,2.0,0.3333333333333333,0.33656093979442,0.03154497346835805,0.13550135501355012,1,0,380,2,2.0
C004872,0,15.0,12.0,1103.6200000000001,91.96833333333335,14.0,16.666666666666668,12.0,4.0,11.0,592.0,0.5787781350482315,2.0,14.0,7.0,1.0,0.5,0.22185903083700442,0.04707291330722845,0.40650406504065045,1,0,446,1,2.0
C004873,1,248.0,5.0,784.1500000000001,156.83,11.0,14.0,5.0,3.0,5.0,458.0,0.3073770491803279,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.24160792951541854,0.02660972244609912,0.34146341463414637,0,1,208,0,1.0
C004874,1,133.0,5.0,428.67,85.73400000000001,8.0,20.0,5.0,4.0,4.0,567.0,0.2512562814070352,3.0,19.0,6.333333333333333,0.0,0.0,0.33227459618208516,0.019482325331649022,0.4878048780487805,0,0,51,0,2.0
C004875,0,53.0,9.0,1038.5500000000002,115.39444444444446,11.0,11.11111111111111,9.0,5.0,8.0,381.0,0.6569343065693432,5.0,21.0,4.2,1.0,0.2,0.33049427312775337,0.04576171438969328,0.27100271002710025,1,0,97,1,0.0
C004876,0,81.0,23.0,3062.29,133.14304347826086,36.0,14.347826086956522,23.0,5.0,15.0,625.0,1.0534351145038168,8.0,38.0,4.75,0.0,0.0,0.4683964757709251,0.10246076362963295,0.34994697773064687,1,0,263,2,2.0
C004877,0,14.0,22.0,5379.59,244.5268181818182,31.0,14.772727272727273,22.0,5.0,13.0,704.0,0.899182561307902,4.0,14.0,3.5,2.0,0.5,0.25707488986784144,0.13085989080723642,0.3603104212860311,1,0,285,2,3.0
C004878,0,49.0,2.0,3163.12,1581.56,4.0,5.0,2.0,1.0,2.0,88.0,0.5084745762711864,3.0,6.0,2.0,0.0,0.0,0.2936431718061674,0.06566165447411032,0.12195121951219512,1,0,130,1,4.0
C004879,0,0.0,23.0,2533.81,110.16565217391305,40.0,14.565217391304348,23.0,5.0,16.0,642.0,1.0267857142857144,2.0,11.0,5.5,0.0,0.0,0.3243964757709251,0.09373080397098052,0.3552492046659597,1,0,638,0,2.0
C004880,1,102.0,10.0,536.43,53.642999999999994,15.0,7.0,10.0,3.0,7.0,616.0,0.46439628482972134,7.0,33.0,4.714285714285714,2.0,0.2857142857142857,0.36878728760226565,0.032942715684555715,0.17073170731707318,0,0,706,0,0.0
C004881,1,282.0,2.0,672.04,336.02,2.0,20.0,2.0,2.0,2.0,106.0,0.4411764705882353,2.0,20.0,10.0,0.0,0.0,0.3326431718061674,0.026428052423642382,0.4878048780487805,0,1,180,0,4.0
C004882,0,15.0,30.0,4678.5,155.95,43.0,10.166666666666666,30.0,5.0,18.0,690.0,1.25,5.0,39.0,7.8,1.0,0.2,0.38704757709251103,0.13973648194522625,0.24796747967479674,1,0,214,0,2.0
C004883,0,38.0,12.0,1191.86,99.32166666666666,19.0,20.416666666666668,12.0,5.0,9.0,688.0,0.5013927576601671,5.0,24.0,4.8,0.0,0.0,0.3792590308370044,0.045841169922797395,0.49796747967479676,1,0,166,0,2.0
C004884,0,34.0,29.0,4450.5,153.4655172413793,45.0,16.379310344827587,29.0,5.0,16.0,671.0,1.2410841654778888,5.0,17.0,3.4,1.0,0.2,0.35052599118942734,0.1350841107586363,0.3994953742640875,1,0,249,0,4.0
C004885,0,34.0,7.0,271.52,38.78857142857142,11.0,15.0,7.0,4.0,6.0,684.0,0.29411764705882354,5.0,20.0,4.0,0.0,0.0,0.3662511013215859,0.020497111379347895,0.36585365853658536,1,0,137,0,1.0
C004886,1,302.0,1.0,956.95,956.95,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,30.0,6.0,0.0,0.0,0.37432158590308373,0.04805631798982408,0.0,0,1,318,0,3.0
C004887,1,55.0,18.0,1464.85,81.38055555555555,31.0,11.11111111111111,18.0,5.0,11.0,634.0,0.8132530120481928,4.0,17.0,4.25,1.0,0.25,0.3077885462555066,0.06597233741752714,0.27100271002710025,1,0,559,2,5.0
C004888,0,27.0,7.0,519.36,74.19428571428571,12.0,17.142857142857142,7.0,5.0,7.0,594.0,0.3365384615384615,1.0,1.0,1.0,0.0,0.0,0.24225110132158592,0.025574555837857556,0.4181184668989547,1,0,108,2,4.0
C004889,0,47.0,19.0,3521.83,185.3594736842105,34.0,13.68421052631579,17.0,5.0,15.0,606.0,0.8962264150943396,5.0,26.0,5.2,1.0,0.2,0.35171013215859037,0.09829869854756809,0.3337612323491656,1,0,276,2,4.0
C004890,0,10.0,14.0,1902.65,135.90357142857144,19.0,13.928571428571429,13.0,5.0,11.0,686.0,0.5865921787709497,4.0,20.0,5.0,2.0,0.5,0.2585022026431718,0.06017561463018163,0.3397212543554007,1,0,331,0,2.0
C004891,1,104.0,9.0,984.24,109.36,16.0,15.0,9.0,5.0,9.0,526.0,0.4856115107913669,3.0,11.0,3.6666666666666665,0.0,0.0,0.31622760646108666,0.03932431378979133,0.36585365853658536,0,0,518,2,2.0
C004892,0,47.0,13.0,1963.07,151.0053846153846,15.0,9.23076923076923,13.0,5.0,9.0,619.0,0.600924499229584,4.0,23.0,5.75,1.0,0.25,0.3131806167400881,0.0615445744251711,0.225140712945591,1,0,636,1,2.0
C004893,0,54.0,14.0,1747.94,124.85285714285715,26.0,10.357142857142858,14.0,5.0,11.0,667.0,0.6025824964131994,7.0,34.0,4.857142857142857,1.0,0.14285714285714285,0.40378791692888616,0.05937271473549552,0.2526132404181185,1,0,714,3,2.0
C004894,0,17.0,24.0,3180.15,132.50625,42.0,14.166666666666666,23.0,5.0,14.0,710.0,0.9729729729729729,1.0,1.0,1.0,0.0,0.0,0.2647180616740088,0.10156811398459413,0.34552845528455284,1,0,725,0,4.0
C004895,0,5.0,16.0,1169.67,73.104375,27.0,15.3125,16.0,5.0,13.0,674.0,0.6818181818181819,5.0,28.0,5.6,0.0,0.0,0.3909453744493392,0.05532428092954843,0.37347560975609756,1,0,283,2,5.0
C004896,0,53.0,11.0,1079.74,98.15818181818182,18.0,10.454545454545455,11.0,4.0,10.0,404.0,0.7603686635944701,2.0,8.0,4.0,0.0,0.0,0.2965374449339207,0.0517148282584451,0.2549889135254989,1,0,451,0,4.0
C004897,0,4.0,19.0,1940.21,102.11631578947369,25.0,11.578947368421053,18.0,5.0,12.0,605.0,0.8976377952755905,6.0,28.0,4.666666666666667,2.0,0.3333333333333333,0.345776798825257,0.07581022085604074,0.282413350449294,1,0,200,1,1.0
C004898,1,101.0,11.0,911.63,82.87545454545455,19.0,13.181818181818182,11.0,4.0,9.0,608.0,0.5172413793103449,3.0,14.0,4.666666666666667,0.0,0.0,0.3268707782672541,0.04122641157800355,0.3215077605321508,0,0,652,1,3.0
C004899,0,87.0,13.0,1623.72,124.90153846153846,21.0,8.846153846153847,13.0,5.0,10.0,638.0,0.5838323353293413,5.0,50.0,10.0,2.0,0.4,0.34218061674008815,0.05593951231954038,0.21575984990619138,1,0,261,1,0.0
C004900,0,14.0,20.0,4858.32,242.916,33.0,11.5,20.0,5.0,15.0,672.0,0.8547008547008548,2.0,8.0,4.0,0.0,0.0,0.308431718061674,0.11970930635639332,0.2804878048780488,1,0,524,2,1.0
C004901,0,6.0,68.0,7077.18,104.07617647058824,107.0,12.205882352941176,66.0,5.0,23.0,715.0,2.738255033557047,3.0,10.0,3.3333333333333335,0.0,0.0,0.3915345080763583,0.25924583639209486,0.2977044476327116,1,0,423,3,0.0
C004902,1,243.0,2.0,759.24,379.62,5.0,10.0,2.0,1.0,2.0,335.0,0.16438356164383564,7.0,37.0,5.285714285714286,0.0,0.0,0.4199288860918817,0.018627636082081366,0.24390243902439024,0,1,710,1,3.0
C004903,0,10.0,34.0,3210.4900000000002,94.42617647058825,47.0,10.882352941176471,34.0,5.0,19.0,686.0,1.4245810055865922,1.0,2.0,2.0,0.0,0.0,0.2859339207048458,0.12754002465138126,0.2654232424677188,1,0,228,0,3.0
C004904,0,25.0,20.0,3614.23,180.7115,31.0,16.0,20.0,5.0,16.0,597.0,0.9569377990430623,5.0,17.0,3.4,2.0,0.4,0.298631718061674,0.10457973574264841,0.3902439024390244,1,0,305,3,1.0
C004905,0,65.0,12.0,926.0300000000001,77.16916666666667,23.0,18.333333333333332,12.0,5.0,10.0,600.0,0.5714285714285714,3.0,7.0,2.3333333333333335,0.0,0.0,0.3095256975036711,0.04419207274025299,0.44715447154471544,1,0,429,2,5.0
C004906,0,0.0,16.0,2494.59,155.911875,24.0,19.6875,16.0,5.0,13.0,636.0,0.7207207207207208,2.0,8.0,4.0,1.0,0.5,0.20314537444933922,0.07629345995327115,0.4801829268292683,1,0,70,1,3.0
C004907,1,677.0,2.0,123.67,61.835,4.0,12.5,2.0,2.0,2.0,7.0,1.6216216216216215,3.0,11.0,3.6666666666666665,0.0,0.0,0.30697650513950075,0.057071766064757654,0.3048780487804878,0,1,673,0,1.0
C004908,0,61.0,6.0,2632.78,438.7966666666667,9.0,17.5,6.0,3.0,6.0,633.0,0.27149321266968324,2.0,5.0,2.5,0.0,0.0,0.2779295154185022,0.05387531595308276,0.4268292682926829,1,0,388,1,0.0
C004909,0,10.0,6.0,555.13,92.52166666666666,14.0,5.833333333333333,6.0,4.0,5.0,422.0,0.39823008849557523,3.0,10.0,3.3333333333333335,0.0,0.0,0.30959618208516887,0.027162687799642385,0.14227642276422764,1,0,571,0,5.0
C004910,0,10.0,30.0,1801.03,60.03433333333333,43.0,14.0,29.0,5.0,17.0,693.0,1.2448132780082988,3.0,31.0,10.333333333333334,0.0,0.0,0.3973142437591777,0.09583074523646362,0.34146341463414637,1,0,84,1,3.0
C004911,1,113.0,4.0,1313.87,328.4675,4.0,8.75,4.0,2.0,4.0,606.0,0.18867924528301888,4.0,17.0,4.25,2.0,0.5,0.2392863436123348,0.029610628403294675,0.21341463414634146,0,0,97,0,2.0
C004912,0,1.0,16.0,1024.25,64.015625,23.0,16.5625,16.0,5.0,11.0,705.0,0.6530612244897959,1.0,2.0,2.0,0.0,0.0,0.2621453744493392,0.05221802424096077,0.40396341463414637,1,0,567,0,2.0
C004913,0,3.0,8.0,781.94,97.7425,9.0,11.25,8.0,5.0,8.0,663.0,0.3463203463203463,1.0,5.0,5.0,0.0,0.0,0.27557268722466965,0.030769309765524076,0.27439024390243905,1,0,207,0,2.0
C004914,0,87.0,6.0,358.28999999999996,59.714999999999996,7.0,14.166666666666666,6.0,3.0,5.0,610.0,0.28125,3.0,24.0,8.0,0.0,0.0,0.3469295154185022,0.020392921658842728,0.34552845528455284,1,0,238,0,1.0
C004915,0,3.0,39.0,5052.4400000000005,129.5497435897436,61.0,10.64102564102564,38.0,5.0,19.0,627.0,1.7808219178082192,1.0,8.0,8.0,0.0,0.0,0.34054185022026434,0.17050552926611162,0.2595372107567229,1,0,42,3,0.0
C004916,0,50.0,3.0,219.66,73.22,5.0,11.666666666666666,3.0,2.0,3.0,356.0,0.23316062176165803,3.0,14.0,4.666666666666667,0.0,0.0,0.31629809104258444,0.013839625514156332,0.2845528455284553,1,0,286,0,2.0
C004917,0,25.0,16.0,1233.58,77.09875,24.0,9.375,16.0,4.0,10.0,690.0,0.6666666666666666,2.0,7.0,3.5,0.0,0.0,0.2991453744493392,0.055776168289547526,0.22865853658536586,1,0,435,1,4.0
C004918,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.75,2.0,0.5,0.23800000000000002,0.0,0.0,0,1,491,0,1.0
C004919,1,137.0,17.0,2149.62,126.44823529411764,22.0,10.0,17.0,5.0,14.0,575.0,0.8429752066115702,2.0,5.0,2.5,1.0,0.5,0.19246696035242292,0.07615515799212978,0.24390243902439024,0,0,409,1,0.0
C004920,0,29.0,5.0,509.07000000000005,101.81400000000001,7.0,12.0,5.0,4.0,5.0,653.0,0.21961932650073207,2.0,15.0,7.5,0.0,0.0,0.3166079295154185,0.019637515724979307,0.2926829268292683,1,0,177,0,3.0
C004921,1,120.0,2.0,74.0,37.0,4.0,17.5,2.0,1.0,2.0,40.0,0.8571428571428572,4.0,18.0,4.5,0.0,0.0,0.33864317180616743,0.03121018096982877,0.4268292682926829,0,0,419,0,1.0
C004922,1,176.0,10.0,771.77,77.17699999999999,12.0,5.0,9.0,5.0,8.0,441.0,0.6369426751592357,7.0,22.0,3.142857142857143,0.0,0.0,0.4133587161736942,0.04113988729466881,0.12195121951219512,0,0,667,0,1.0
C004923,0,25.0,12.0,1741.1299999999999,145.09416666666667,20.0,21.666666666666668,12.0,4.0,10.0,676.0,0.509915014164306,4.0,14.0,3.5,1.0,0.25,0.29385903083700443,0.054284386360094306,0.5284552845528455,1,0,357,1,1.0
C004924,0,36.0,20.0,3711.86,185.59300000000002,33.0,11.5,20.0,5.0,14.0,687.0,0.8368200836820084,8.0,29.0,3.625,0.0,0.0,0.455431718061674,0.10208321328493385,0.2804878048780488,1,0,267,0,1.0
C004925,0,54.0,7.0,1152.82,164.6885714285714,9.0,11.428571428571429,7.0,3.0,4.0,621.0,0.3225806451612903,4.0,24.0,6.0,2.0,0.5,0.2572511013215859,0.0345302155319439,0.2787456445993031,1,0,508,0,4.0
C004926,1,118.0,10.0,1623.75,162.375,16.0,16.0,9.0,4.0,6.0,599.0,0.47694753577106525,8.0,36.0,4.5,1.0,0.125,0.42421585903083703,0.04854386124533771,0.3902439024390244,0,0,756,1,1.0
C004927,0,42.0,12.0,1086.4,90.53333333333335,14.0,18.75,12.0,4.0,8.0,611.0,0.5616224648985959,1.0,3.0,3.0,0.0,0.0,0.2648590308370044,0.04625319868689712,0.4573170731707317,1,0,420,0,1.0
C004928,0,45.0,10.0,888.45,88.845,14.0,6.5,9.0,3.0,7.0,625.0,0.45801526717557256,4.0,12.0,3.0,3.0,0.75,0.18721585903083698,0.03699379372062171,0.15853658536585366,1,0,715,0,0.0
C004929,0,3.0,2.0,195.72,97.86,4.0,20.0,2.0,2.0,2.0,29.0,1.0169491525423728,6.0,34.0,5.666666666666667,2.0,0.3333333333333333,0.33130983847283413,0.03827094433687614,0.4878048780487805,1,0,450,0,1.0
C004930,0,34.0,8.0,1909.1799999999998,238.64749999999998,15.0,20.0,8.0,3.0,7.0,555.0,0.41025641025641024,4.0,29.0,7.25,0.0,0.0,0.3685726872246696,0.04962329404578385,0.4878048780487805,1,0,264,0,1.0
C004931,0,7.0,47.0,5120.67,108.95042553191489,79.0,12.872340425531915,46.0,5.0,22.0,681.0,1.9831223628691983,0.0,0.0,0.0,0.0,0.0,0.26211453744493396,0.1859348285364012,0.31395952257394916,1,0,672,3,2.0
C004932,1,141.0,4.0,679.63,169.9075,6.0,20.0,4.0,2.0,4.0,510.0,0.2222222222222222,2.0,8.0,4.0,1.0,0.5,0.18728634361233482,0.021287012171318825,0.4878048780487805,0,0,68,1,0.0
C004933,0,45.0,7.0,1516.83,216.69,9.0,8.571428571428571,7.0,4.0,7.0,555.0,0.358974358974359,6.0,37.0,6.166666666666667,1.0,0.16666666666666666,0.3752511013215859,0.041136085099061664,0.20905923344947736,1,0,407,1,2.0
C004934,0,45.0,3.0,227.79000000000002,75.93,6.0,28.333333333333332,3.0,2.0,3.0,618.0,0.13888888888888887,6.0,30.0,5.0,0.0,0.0,0.3939647577092511,0.010862358949463842,0.6910569105691057,1,0,733,0,1.0
C004935,0,41.0,12.0,2041.67,170.13916666666668,20.0,12.083333333333334,12.0,5.0,11.0,680.0,0.5070422535211268,7.0,27.0,3.857142857142857,1.0,0.14285714285714285,0.39314474512271874,0.0586565456377177,0.29471544715447157,1,0,48,1,0.0
C004936,1,305.0,5.0,975.6400000000001,195.12800000000001,7.0,6.0,5.0,4.0,5.0,396.0,0.35211267605633806,2.0,7.0,3.5,1.0,0.5,0.18460792951541852,0.030925776659286027,0.14634146341463414,0,1,325,0,1.0
C004937,0,13.0,17.0,3323.36,195.49176470588236,30.0,18.235294117647058,17.0,5.0,13.0,703.0,0.6957708049113234,1.0,7.0,7.0,0.0,0.0,0.30346696035242293,0.08876141518333244,0.4447632711621234,1,0,402,0,0.0
C004938,0,67.0,16.0,1755.85,109.740625,23.0,17.1875,16.0,5.0,13.0,588.0,0.7766990291262136,1.0,1.0,1.0,0.0,0.0,0.2541453744493392,0.06715408676798287,0.4192073170731707,1,0,123,1,3.0
C004939,0,56.0,9.0,919.22,102.13555555555556,15.0,18.333333333333332,9.0,5.0,7.0,401.0,0.6264501160092807,1.0,1.0,1.0,0.0,0.0,0.2448942731277533,0.04298643947777809,0.44715447154471544,1,0,294,1,0.0
C004940,0,74.0,10.0,1566.94,156.69400000000002,16.0,23.5,10.0,4.0,8.0,459.0,0.6134969325153374,6.0,29.0,4.833333333333333,1.0,0.16666666666666666,0.36854919236417033,0.05315791804256453,0.573170731707317,1,0,369,3,4.0
C004941,0,41.0,26.0,3469.33,133.43576923076924,35.0,12.884615384615385,24.0,5.0,15.0,642.0,1.1607142857142858,2.0,12.0,6.0,0.0,0.0,0.3323612334801762,0.11300655032377202,0.31425891181988747,1,0,626,2,2.0
C004942,1,416.0,4.0,457.58000000000004,114.39500000000001,5.0,8.75,4.0,2.0,4.0,224.0,0.47244094488188976,6.0,27.0,4.5,1.0,0.16666666666666666,0.3579530102790015,0.02620999450171797,0.21341463414634146,0,1,455,1,0.0
C004943,0,19.0,20.0,2926.24,146.31199999999998,28.0,12.75,20.0,5.0,15.0,669.0,0.8583690987124464,1.0,18.0,18.0,1.0,1.0,0.195431718061674,0.0911156536122036,0.31097560975609756,1,0,293,1,1.0
C004944,0,38.0,13.0,1201.1100000000001,92.39307692307693,23.0,18.076923076923077,13.0,5.0,11.0,625.0,0.5954198473282443,3.0,15.0,5.0,0.0,0.0,0.33218061674008814,0.05003956869721571,0.44090056285178236,1,0,566,2,1.0
C004945,0,23.0,6.0,375.78000000000003,62.63,8.0,10.833333333333334,6.0,5.0,6.0,550.0,0.3103448275862069,4.0,17.0,4.25,2.0,0.5,0.2419295154185022,0.021609010705375433,0.26422764227642276,1,0,191,1,0.0
C004946,0,46.0,20.0,1592.7,79.635,30.0,9.0,20.0,5.0,14.0,561.0,1.015228426395939,3.0,13.0,4.333333333333333,2.0,0.6666666666666666,0.20276505139500736,0.07645177339322097,0.21951219512195122,1,0,644,0,0.0
C004947,0,28.0,10.0,978.99,97.899,12.0,10.0,10.0,5.0,10.0,624.0,0.4587155963302752,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.24821585903083704,0.03933327091231104,0.24390243902439024,1,0,732,1,0.0
C004948,0,39.0,13.0,4425.58,340.42923076923074,19.0,22.692307692307693,13.0,4.0,11.0,601.0,0.618066561014263,3.0,16.0,5.333333333333333,1.0,0.3333333333333333,0.2681806167400881,0.09870527464892662,0.5534709193245779,1,0,647,0,2.0
C004949,0,7.0,36.0,5355.46,148.76277777777779,61.0,14.722222222222221,34.0,5.0,18.0,672.0,1.5384615384615385,3.0,16.0,5.333333333333333,0.0,0.0,0.3652437591776799,0.16316066462471862,0.3590785907859078,1,0,108,2,0.0
C004950,0,2.0,21.0,3666.55,174.59761904761905,37.0,10.476190476190476,20.0,5.0,12.0,700.0,0.863013698630137,2.0,12.0,6.0,1.0,0.5,0.2257533039647577,0.10227063691284269,0.25551684088269455,1,0,735,2,2.0
C004951,0,58.0,11.0,1048.39,95.30818181818182,16.0,5.909090909090909,11.0,5.0,9.0,527.0,0.59245960502693,5.0,16.0,3.2,1.0,0.2,0.3251374449339207,0.045730841926920965,0.14412416851441243,1,0,652,1,5.0
C004952,0,7.0,26.0,6705.549999999999,257.9057692307692,42.0,13.26923076923077,26.0,5.0,17.0,700.0,1.0684931506849316,5.0,11.0,2.2,0.0,0.0,0.37696123348017624,0.1600136778946428,0.3236397748592871,1,0,194,2,3.0
C004953,1,102.0,4.0,135.03,33.7575,8.0,26.25,4.0,3.0,4.0,452.0,0.24896265560165975,2.0,17.0,8.5,0.0,0.0,0.3232863436123348,0.014072053538370943,0.6402439024390244,0,0,417,1,3.0
C004954,1,302.0,4.0,510.62,127.655,4.0,16.25,4.0,4.0,4.0,298.0,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,0.2052863436123348,0.023495440372353456,0.39634146341463417,0,1,548,1,1.0
C004955,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.2,0.0,0.0,0.3426,0.0,0.0,0,1,430,0,3.0
C004956,0,32.0,27.0,3085.47,114.27666666666666,40.0,14.25925925925926,27.0,5.0,17.0,652.0,1.187683284457478,2.0,12.0,6.0,0.0,0.0,0.33368281938325994,0.1111006116648035,0.34778681120144533,1,0,329,1,3.0
C004957,0,11.0,32.0,3651.6600000000003,114.11437500000001,51.0,13.125,31.0,5.0,17.0,700.0,1.315068493150685,4.0,10.0,2.5,2.0,0.5,0.2622907488986784,0.12758503009195837,0.3201219512195122,1,0,621,1,2.0
C004958,0,47.0,15.0,1880.97,125.398,24.0,6.666666666666667,14.0,4.0,11.0,656.0,0.6559766763848396,6.0,27.0,4.5,1.0,0.16666666666666666,0.3724904552129222,0.06310449740371649,0.16260162601626016,1,0,286,0,1.0
C004959,0,22.0,45.0,7214.4,160.32,67.0,14.222222222222221,44.0,5.0,21.0,699.0,1.8518518518518519,4.0,13.0,3.25,0.0,0.0,0.3854713656387665,0.21079569617451127,0.34688346883468835,1,0,195,1,2.0
C004960,0,18.0,25.0,3986.51,159.46040000000002,41.0,16.0,25.0,5.0,14.0,700.0,1.0273972602739727,3.0,17.0,5.666666666666667,1.0,0.3333333333333333,0.2867063142437592,0.11728239891612822,0.3902439024390244,1,0,624,1,2.0
C004961,0,38.0,7.0,381.98,54.56857142857143,12.0,14.285714285714286,7.0,4.0,7.0,503.0,0.39399624765478425,1.0,3.0,3.0,0.0,0.0,0.2582511013215859,0.025421100807359008,0.34843205574912894,1,0,705,1,1.0
C004962,0,28.0,4.0,295.0,73.75,5.0,10.0,4.0,2.0,4.0,540.0,0.21052631578947367,7.0,17.0,2.4285714285714284,1.0,0.14285714285714285,0.3711434864694777,0.015186346918766348,0.24390243902439024,1,0,561,0,1.0
C004963,0,38.0,4.0,97.88,24.47,6.0,5.0,4.0,3.0,4.0,435.0,0.25806451612903225,4.0,34.0,8.5,1.0,0.25,0.3232863436123348,0.013819055747715064,0.12195121951219512,1,0,431,0,1.0
C004964,1,164.0,5.0,82.88,16.576,6.0,15.0,5.0,2.0,4.0,272.0,0.49668874172185434,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.24160792951541854,0.02240901439504182,0.36585365853658536,0,0,360,1,3.0
C004965,0,64.0,6.0,963.8799999999999,160.64666666666665,10.0,15.0,6.0,4.0,5.0,387.0,0.4316546762589928,2.0,7.0,3.5,0.0,0.0,0.2859295154185022,0.03433589901515913,0.36585365853658536,1,0,557,0,3.0
C004966,0,30.0,8.0,1043.44,130.43,9.0,13.125,8.0,3.0,6.0,664.0,0.345821325648415,3.0,8.0,2.6666666666666665,0.0,0.0,0.3069060205580029,0.03463927327343912,0.3201219512195122,1,0,81,1,1.0
C004967,0,27.0,10.0,2412.27,241.227,20.0,10.5,10.0,4.0,9.0,642.0,0.44642857142857145,4.0,19.0,4.75,2.0,0.5,0.251215859030837,0.060230610594200575,0.25609756097560976,1,0,717,0,3.0
C004968,0,12.0,15.0,1298.16,86.54400000000001,23.0,15.333333333333334,15.0,5.0,13.0,679.0,0.6346967559943583,7.0,40.0,5.714285714285714,0.0,0.0,0.44053807426054126,0.054714429008244324,0.3739837398373984,1,0,84,1,1.0
C004969,0,8.0,29.0,1902.8899999999999,65.61689655172414,46.0,15.0,29.0,5.0,18.0,610.0,1.359375,3.0,20.0,6.666666666666667,1.0,0.3333333333333333,0.29999265785609397,0.10110946092953679,0.36585365853658536,1,0,498,0,5.0
C004970,0,2.0,7.0,389.6,55.65714285714286,12.0,26.428571428571427,7.0,4.0,6.0,709.0,0.28416779431664413,3.0,16.0,5.333333333333333,0.0,0.0,0.32691776798825256,0.02192500743079666,0.6445993031358884,1,0,520,1,0.0
C004971,1,136.0,2.0,49.67,24.835,3.0,25.0,2.0,2.0,2.0,226.0,0.234375,1.0,3.0,3.0,1.0,1.0,0.0516431718061674,0.010382301465050233,0.6097560975609756,0,0,550,0,2.0
C004972,0,48.0,28.0,2441.09,87.18178571428572,37.0,12.321428571428571,26.0,5.0,17.0,667.0,1.2051649928263988,1.0,7.0,7.0,0.0,0.0,0.31800440528634366,0.10112759442989061,0.30052264808362367,1,0,344,0,2.0
