session_id,date,customer_id,channel,pages_viewed,cart_abandoned
S0021925,2024-05-05,C001632,Email,1,0
S0021926,2026-01-18,C014144,Social,4,0
S0021927,2025-03-22,C017830,Organic Search,3,0
S0021928,2025-09-08,C000330,Direct,3,0
S0021929,2025-12-24,C017603,Email,8,0
S0021930,2024-10-21,C014136,Organic Search,9,0
S0021931,2024-10-10,C010116,Email,1,0
S0021932,2024-03-29,C003094,Paid Search,4,0
S0021933,2024-08-16,C000415,Direct,1,1
S0021934,2025-11-13,C011925,Direct,4,0
S0021935,2024-10-23,C013151,Email,1,0
S0021936,2024-06-19,C010357,Organic Search,2,0
S0021937,2025-02-13,C006568,Social,8,1
S0021938,2025-11-13,C000219,Organic Search,8,0
S0021939,2025-08-25,C006304,Direct,12,0
S0021940,2025-12-01,C009421,Direct,1,1
S0021941,2025-11-15,C007184,Social,7,1
S0021942,2024-03-09,C015121,Social,1,0
S0021943,2025-04-08,C003280,Organic Search,2,0
S0021944,2025-07-19,C007705,Organic Search,3,0
S0021945,2024-12-26,C006117,Direct,2,0
S0021946,2025-02-08,C014433,Referral,2,0
S0021947,2024-06-17,C005278,Direct,12,0
S0021948,2024-06-05,C001076,Paid Search,3,0
S0021949,2025-02-03,C006718,Direct,2,0
S0021950,2026-01-25,C015817,Paid Search,5,0
S0021951,2025-11-19,C010843,Direct,3,0
S0021952,2024-05-05,C012265,Organic Search,5,0
S0021953,2024-10-02,C009151,Direct,3,0
S0021954,2025-09-21,C011778,Organic Search,12,1
S0021955,2025-03-15,C004998,Paid Search,2,1
S0021956,2025-08-04,C015229,Organic Search,2,0
S0021957,2025-12-07,C003304,Organic Search,8,1
S0021958,2024-08-25,C008741,Organic Search,1,0
S0021959,2025-05-26,C002158,Organic Search,2,0
S0021960,2024-07-29,C008430,Direct,5,0
S0021961,2025-11-05,C005134,Email,3,0
S0021962,2025-03-23,C003827,Direct,1,0
S0021963,2024-10-20,C006519,Paid Search,1,1
S0021964,2024-08-09,C011012,Paid Search,1,0
S0021965,2024-09-29,C015218,Paid Search,4,1
S0021966,2025-04-26,C008355,Social,3,0
S0021967,2024-09-02,C014660,Direct,1,0
S0021968,2025-03-28,C012439,Direct,6,0
S0021969,2024-12-29,C004835,Organic Search,4,0
S0021970,2024-05-07,C000779,Email,1,0
S0021971,2024-10-13,C010025,Organic Search,4,0
S0021972,2024-03-12,C015648,Direct,9,0
S0021973,2024-10-14,C007644,Paid Search,1,0
S0021974,2025-11-19,C013027,Organic Search,8,0
S0021975,2025-03-25,C016695,Direct,1,0
S0021976,2025-02-20,C017348,Social,2,0
S0021977,2025-11-15,C001238,Email,2,0
S0021978,2026-01-30,C013481,Organic Search,7,0
S0021979,2024-12-22,C006802,Paid Search,7,0
S0021980,2024-03-31,C005742,Organic Search,3,0
S0021981,2024-06-07,C013100,Direct,1,1
S0021982,2025-10-11,C011859,Organic Search,5,0
S0021983,2025-07-29,C000850,Social,5,0
S0021984,2025-05-22,C011667,Paid Search,8,0
S0021985,2025-02-25,C003870,Social,5,0
S0021986,2025-10-27,C012518,Direct,3,0
S0021987,2024-08-17,C010311,Paid Search,9,0
S0021988,2024-12-26,C006249,Paid Search,4,0
S0021989,2025-03-21,C005532,Referral,5,0
S0021990,2025-04-19,C007807,Paid Search,8,1
S0021991,2024-12-25,C013452,Paid Search,9,0
S0021992,2025-11-19,C003989,Direct,8,1
S0021993,2025-05-02,C009021,Organic Search,1,0
S0021994,2025-09-26,C016499,Referral,2,0
S0021995,2026-01-04,C003813,Organic Search,13,0
S0021996,2025-01-24,C009148,Organic Search,2,1
S0021997,2024-11-21,C006238,Organic Search,7,0
S0021998,2025-04-14,C006679,Direct,2,0
S0021999,2026-01-05,C014118,Organic Search,2,0
S0022000,2025-06-29,C001252,Organic Search,1,0
S0022001,2024-06-03,C001110,Paid Search,22,0
S0022002,2024-07-22,C009640,Direct,6,1
S0022003,2025-10-27,C004746,Direct,10,0
S0022004,2025-02-13,C007937,Direct,4,0
S0022005,2025-11-10,C012776,Email,4,0
S0022006,2024-09-25,C002175,Email,4,0
S0022007,2025-12-11,C016718,Organic Search,7,0
S0022008,2025-07-29,C002842,Direct,7,0
S0022009,2025-05-20,C016826,Organic Search,4,0
S0022010,2025-02-11,C012626,Direct,4,0
S0022011,2024-10-27,C004774,Organic Search,9,1
S0022012,2025-06-09,C009199,Organic Search,29,1
S0022013,2024-02-05,C015694,Organic Search,2,0
S0022014,2024-03-13,C008517,Email,1,0
S0022015,2024-06-17,C013947,Social,3,0
S0022016,2024-06-09,C009539,Organic Search,3,0
S0022017,2024-04-07,C015841,Email,1,1
S0022018,2024-10-30,C000776,Email,1,0
S0022019,2025-11-18,C008402,Organic Search,1,0
S0022020,2025-02-27,C003525,Paid Search,2,1
S0022021,2025-10-08,C013803,Organic Search,1,0
S0022022,2024-02-23,C006014,Social,1,0
S0022023,2024-04-12,C016735,Social,1,0
S0022024,2024-08-20,C005226,Social,2,1
S0022025,2025-12-15,C003597,Direct,1,1
S0022026,2025-11-18,C003797,Paid Search,4,1
S0022027,2025-06-16,C000200,Paid Search,5,0
S0022028,2025-12-14,C014810,Organic Search,2,0
S0022029,2024-08-26,C001388,Paid Search,2,1
S0022030,2025-08-20,C010616,Direct,2,1
S0022031,2025-08-10,C007106,Organic Search,1,0
S0022032,2024-02-28,C001978,Direct,3,1
S0022033,2025-12-27,C013331,Referral,2,0
S0022034,2025-12-12,C014476,Social,3,1
S0022035,2024-03-21,C015175,Organic Search,1,0
S0022036,2025-06-29,C007242,Social,6,0
S0022037,2024-03-31,C014952,Organic Search,1,0
S0022038,2024-05-08,C015301,Referral,2,0
S0022039,2025-04-29,C017467,Social,5,0
S0022040,2024-08-11,C015879,Direct,8,0
S0022041,2024-09-03,C003406,Direct,2,1
S0022042,2025-03-02,C002005,Social,7,0
S0022043,2025-06-11,C012002,Social,1,0
S0022044,2024-11-26,C010823,Direct,1,0
S0022045,2024-04-10,C010576,Organic Search,4,1
S0022046,2025-06-17,C010229,Direct,2,0
S0022047,2025-02-13,C010544,Email,7,0
S0022048,2025-01-19,C004658,Email,11,0
S0022049,2025-02-05,C008004,Direct,2,0
S0022050,2024-05-14,C017655,Organic Search,14,0
S0022051,2025-07-14,C010427,Email,3,1
S0022052,2024-09-12,C011520,Social,6,0
S0022053,2024-06-07,C013274,Organic Search,1,0
S0022054,2026-01-24,C003112,Direct,1,1
S0022055,2026-01-06,C007843,Social,2,0
S0022056,2024-11-16,C000054,Organic Search,1,0
S0022057,2024-05-08,C005032,Direct,4,0
S0022058,2025-09-13,C004166,Direct,1,0
S0022059,2024-07-31,C010867,Paid Search,7,0
S0022060,2024-10-22,C016781,Referral,6,1
S0022061,2025-05-21,C014391,Direct,7,0
S0022062,2025-05-08,C015680,Direct,5,0
S0022063,2025-01-07,C012420,Organic Search,3,0
S0022064,2025-06-08,C017321,Organic Search,10,0
S0022065,2024-04-02,C008743,Email,3,1
S0022066,2025-05-27,C006728,Organic Search,4,0
S0022067,2024-04-15,C008080,Email,2,0
S0022068,2026-01-14,C004506,Organic Search,9,0
S0022069,2024-11-26,C012389,Email,4,0
S0022070,2024-02-10,C015301,Organic Search,2,0
S0022071,2025-12-06,C003761,Referral,4,0
S0022072,2025-08-31,C015922,Social,4,0
S0022073,2025-08-27,C015363,Organic Search,3,1
S0022074,2025-09-01,C006820,Email,5,0
S0022075,2024-03-15,C007453,Email,1,0
S0022076,2024-09-14,C010022,Social,6,0
S0022077,2024-05-31,C010786,Social,9,0
S0022078,2024-07-13,C004399,Paid Search,2,0
S0022079,2025-12-31,C010088,Organic Search,6,0
S0022080,2026-01-01,C016506,Direct,6,0
S0022081,2024-12-27,C014533,Direct,4,0
S0022082,2025-01-18,C001043,Direct,5,0
S0022083,2024-05-13,C002274,Organic Search,6,1
S0022084,2024-02-01,C009928,Social,1,1
S0022085,2025-10-27,C015583,Social,5,0
S0022086,2025-09-14,C000029,Referral,5,1
S0022087,2025-08-31,C004913,Social,5,0
S0022088,2024-02-23,C000656,Social,11,0
S0022089,2025-05-09,C008052,Organic Search,3,0
S0022090,2024-12-17,C010895,Paid Search,1,0
S0022091,2025-10-21,C002106,Direct,3,0
S0022092,2024-05-08,C009045,Organic Search,1,1
S0022093,2024-05-25,C009981,Direct,3,1
S0022094,2024-07-08,C002409,Direct,4,0
S0022095,2024-06-27,C009950,Paid Search,1,0
S0022096,2025-10-25,C004040,Social,3,0
S0022097,2024-05-01,C009084,Organic Search,2,0
S0022098,2025-10-19,C004440,Social,1,0
S0022099,2024-06-04,C011689,Organic Search,5,0
S0022100,2025-10-16,C005383,Paid Search,4,0
S0022101,2025-02-24,C017878,Direct,1,1
S0022102,2025-12-24,C001958,Email,1,0
S0022103,2025-12-19,C014870,Organic Search,3,0
S0022104,2025-07-31,C013040,Paid Search,6,1
S0022105,2025-01-04,C009209,Referral,9,0
S0022106,2024-12-08,C012518,Paid Search,2,0
S0022107,2024-02-11,C000494,Paid Search,7,0
S0022108,2025-10-19,C005033,Direct,1,1
S0022109,2025-06-09,C005312,Referral,3,0
S0022110,2025-03-09,C009472,Email,7,0
S0022111,2025-07-19,C011013,Referral,3,0
S0022112,2024-10-26,C003247,Organic Search,3,0
S0022113,2025-09-08,C005867,Email,9,0
S0022114,2025-06-27,C005844,Paid Search,1,0
S0022115,2025-03-21,C012560,Direct,11,0
S0022116,2024-05-08,C000474,Social,7,1
S0022117,2025-06-05,C015441,Social,2,0
S0022118,2025-12-03,C008809,Email,14,0
S0022119,2025-02-15,C008502,Social,5,0
S0022120,2025-06-27,C000843,Paid Search,4,0
S0022121,2024-08-10,C004889,Email,3,1
S0022122,2024-10-07,C010248,Direct,6,0
S0022123,2025-07-22,C004046,Organic Search,14,1
S0022124,2025-03-07,C004817,Organic Search,5,0
S0022125,2025-12-11,C013464,Paid Search,4,1
S0022126,2025-09-06,C008986,Social,1,0
S0022127,2025-01-19,C008864,Paid Search,3,0
S0022128,2025-09-07,C007188,Email,6,1
S0022129,2026-01-09,C005554,Referral,14,0
S0022130,2025-07-07,C003646,Social,8,1
S0022131,2024-06-08,C000186,Direct,6,0
S0022132,2025-01-29,C012789,Organic Search,1,1
S0022133,2025-12-09,C003435,Organic Search,3,0
S0022134,2025-08-06,C014727,Direct,3,1
S0022135,2024-12-14,C010410,Email,11,0
S0022136,2024-03-08,C008916,Paid Search,1,0
S0022137,2024-05-10,C007962,Paid Search,1,0
S0022138,2025-04-22,C013059,Referral,5,0
S0022139,2024-10-30,C009800,Social,6,0
S0022140,2025-03-05,C015472,Referral,2,1
S0022141,2025-10-19,C016643,Direct,2,1
S0022142,2025-10-25,C003467,Paid Search,6,1
S0022143,2024-04-28,C008137,Social,1,0
S0022144,2024-07-07,C008076,Organic Search,1,0
S0022145,2024-05-04,C005718,Social,1,0
S0022146,2024-07-31,C005137,Direct,8,0
S0022147,2025-08-06,C012871,Organic Search,1,0
S0022148,2025-08-16,C017432,Organic Search,2,0
S0022149,2025-02-20,C000441,Organic Search,8,0
S0022150,2025-11-08,C003622,Organic Search,1,1
S0022151,2025-02-18,C015101,Social,6,1
S0022152,2025-10-25,C002948,Social,2,0
S0022153,2024-12-11,C012904,Paid Search,6,0
S0022154,2024-11-01,C000826,Paid Search,1,0
S0022155,2025-11-06,C016473,Direct,3,0
S0022156,2024-05-23,C000523,Organic Search,4,0
S0022157,2025-01-12,C016234,Paid Search,5,0
S0022158,2025-06-09,C011758,Paid Search,1,0
S0022159,2024-02-26,C008168,Organic Search,1,0
S0022160,2025-06-10,C013217,Direct,3,0
S0022161,2024-05-01,C014720,Organic Search,18,0
S0022162,2025-05-08,C010729,Paid Search,4,0
S0022163,2024-09-10,C001746,Organic Search,2,0
S0022164,2025-02-03,C017879,Organic Search,1,1
S0022165,2024-03-05,C016310,Paid Search,1,0
S0022166,2025-06-18,C009669,Social,3,0
S0022167,2024-03-02,C005462,Email,1,0
S0022168,2024-07-25,C015068,Organic Search,2,0
S0022169,2025-01-05,C015486,Direct,1,0
S0022170,2024-05-09,C008332,Organic Search,7,0
S0022171,2025-04-13,C011822,Paid Search,8,0
S0022172,2025-08-06,C007989,Referral,3,1
S0022173,2025-10-09,C017275,Direct,10,1
S0022174,2024-08-12,C001421,Direct,9,0
S0022175,2025-06-08,C014104,Direct,9,0
S0022176,2024-08-30,C017320,Social,4,1
S0022177,2025-12-03,C011844,Direct,6,0
S0022178,2024-09-11,C006244,Social,3,0
S0022179,2024-12-08,C009484,Organic Search,2,1
S0022180,2024-03-22,C014006,Organic Search,2,1
S0022181,2024-09-09,C009912,Referral,9,0
S0022182,2024-08-31,C015702,Direct,7,0
S0022183,2025-06-10,C006976,Organic Search,18,0
S0022184,2024-09-25,C002156,Paid Search,11,0
S0022185,2025-10-02,C006926,Direct,1,0
S0022186,2024-05-11,C017526,Direct,2,0
S0022187,2025-04-03,C001053,Direct,6,0
S0022188,2025-08-17,C007285,Organic Search,1,0
S0022189,2024-12-10,C017050,Paid Search,1,0
S0022190,2025-08-31,C009001,Paid Search,1,0
S0022191,2025-06-18,C009985,Direct,4,0
S0022192,2024-10-09,C014240,Organic Search,2,0
S0022193,2025-02-18,C001598,Organic Search,1,0
S0022194,2025-11-13,C010616,Organic Search,4,0
S0022195,2024-12-08,C017367,Direct,5,0
S0022196,2024-03-16,C004367,Direct,1,0
S0022197,2025-08-12,C000391,Organic Search,5,0
S0022198,2024-05-11,C008096,Direct,8,0
S0022199,2025-11-22,C017689,Direct,2,0
S0022200,2024-06-20,C003681,Organic Search,15,0
S0022201,2025-05-23,C012785,Paid Search,3,0
S0022202,2024-07-29,C003393,Direct,1,0
S0022203,2025-07-30,C011085,Organic Search,11,0
S0022204,2025-10-03,C007474,Email,2,0
S0022205,2025-03-26,C017198,Organic Search,1,0
S0022206,2024-06-01,C007293,Email,2,0
S0022207,2025-05-20,C013963,Email,5,0
S0022208,2025-11-23,C009375,Paid Search,3,0
S0022209,2024-04-20,C001465,Direct,2,0
S0022210,2025-05-03,C006352,Organic Search,6,1
S0022211,2025-01-21,C007097,Referral,1,0
S0022212,2025-03-17,C016321,Organic Search,4,0
S0022213,2024-09-11,C002519,Organic Search,2,1
S0022214,2024-05-07,C014732,Email,8,0
S0022215,2025-04-25,C004532,Paid Search,1,0
S0022216,2024-10-22,C012789,Direct,4,0
S0022217,2025-06-09,C001412,Organic Search,7,0
S0022218,2024-10-17,C005177,Direct,9,0
S0022219,2024-11-28,C017641,Direct,3,0
S0022220,2025-11-03,C003610,Organic Search,7,1
S0022221,2024-04-27,C004056,Direct,1,0
S0022222,2024-03-31,C004183,Social,3,0
S0022223,2024-05-07,C009769,Email,17,0
S0022224,2026-01-11,C016393,Paid Search,3,0
S0022225,2024-08-21,C002719,Direct,7,0
S0022226,2024-09-22,C008969,Organic Search,12,0
S0022227,2024-09-10,C009273,Paid Search,7,0
S0022228,2024-04-11,C001880,Direct,3,0
S0022229,2025-05-27,C011394,Organic Search,9,0
S0022230,2024-08-19,C002908,Organic Search,1,0
S0022231,2024-02-12,C014278,Direct,5,0
S0022232,2024-12-16,C010761,Paid Search,6,0
S0022233,2025-05-17,C014120,Organic Search,6,1
S0022234,2025-01-24,C002833,Social,7,1
S0022235,2025-01-19,C005818,Organic Search,4,0
S0022236,2026-01-13,C001827,Organic Search,2,0
S0022237,2025-02-18,C004258,Direct,1,1
S0022238,2025-04-25,C001491,Direct,7,0
S0022239,2024-09-08,C013117,Organic Search,3,0
S0022240,2024-09-16,C011114,Organic Search,6,1
S0022241,2024-10-22,C009520,Organic Search,6,0
S0022242,2025-01-31,C009096,Email,3,0
S0022243,2025-02-23,C005460,Organic Search,7,0
S0022244,2025-02-11,C008916,Social,3,1
S0022245,2024-02-24,C007121,Organic Search,3,0
S0022246,2024-10-12,C011089,Organic Search,3,0
S0022247,2024-02-23,C005133,Direct,2,0
S0022248,2024-08-12,C012996,Organic Search,2,0
S0022249,2024-06-30,C002540,Paid Search,1,1
S0022250,2025-10-29,C012211,Social,4,0
S0022251,2025-01-02,C015677,Direct,5,0
S0022252,2025-12-06,C014636,Organic Search,1,0
S0022253,2024-12-16,C006150,Organic Search,3,0
S0022254,2025-08-10,C001791,Organic Search,1,0
S0022255,2024-08-14,C010167,Paid Search,3,0
S0022256,2024-07-04,C009335,Organic Search,2,0
S0022257,2024-04-14,C006169,Direct,3,0
S0022258,2024-08-06,C011767,Social,2,0
S0022259,2026-01-03,C012193,Social,6,0
S0022260,2026-01-08,C013202,Social,3,1
S0022261,2026-01-27,C003563,Paid Search,6,0
S0022262,2024-04-20,C004550,Social,1,0
S0022263,2024-10-28,C010915,Organic Search,1,0
S0022264,2024-09-25,C003140,Paid Search,1,1
S0022265,2025-11-10,C006408,Organic Search,3,0
S0022266,2024-03-24,C011135,Paid Search,1,1
S0022267,2024-02-17,C010260,Email,8,0
S0022268,2024-03-01,C013394,Referral,8,0
S0022269,2025-02-19,C010650,Organic Search,1,0
S0022270,2025-06-27,C002908,Paid Search,1,1
S0022271,2024-06-23,C002944,Direct,5,0
S0022272,2024-06-23,C014122,Organic Search,8,0
S0022273,2024-11-27,C015986,Organic Search,6,0
S0022274,2025-03-21,C017051,Referral,1,0
S0022275,2025-08-22,C003350,Paid Search,10,0
S0022276,2025-10-06,C006903,Email,1,1
S0022277,2025-04-13,C015148,Direct,1,0
S0022278,2026-01-20,C010516,Referral,8,0
S0022279,2025-06-15,C011080,Referral,6,0
S0022280,2025-02-14,C017943,Direct,2,1
S0022281,2025-04-11,C001633,Social,9,0
S0022282,2025-06-25,C005546,Social,3,0
S0022283,2025-10-13,C004235,Email,4,1
S0022284,2024-09-05,C001223,Paid Search,1,0
S0022285,2024-11-11,C015888,Email,6,0
S0022286,2025-10-13,C001667,Organic Search,2,0
S0022287,2024-07-14,C014267,Social,1,0
S0022288,2024-11-15,C007972,Direct,1,1
S0022289,2025-08-09,C013844,Organic Search,6,0
S0022290,2025-04-19,C017489,Direct,1,0
S0022291,2026-01-12,C003416,Direct,1,0
S0022292,2025-10-26,C011314,Direct,6,0
S0022293,2024-09-27,C001418,Direct,9,1
S0022294,2025-05-08,C005874,Organic Search,4,1
S0022295,2024-03-21,C006464,Organic Search,1,0
S0022296,2025-01-06,C004082,Organic Search,8,1
S0022297,2026-01-15,C011174,Paid Search,4,0
S0022298,2025-09-29,C013899,Direct,4,0
S0022299,2025-08-19,C004661,Direct,1,1
S0022300,2025-06-22,C015294,Direct,2,0
S0022301,2024-09-11,C000500,Social,7,1
S0022302,2024-03-14,C001125,Paid Search,1,1
S0022303,2024-09-25,C015416,Social,5,0
S0022304,2024-09-03,C003779,Social,9,0
S0022305,2025-05-15,C017771,Email,10,0
S0022306,2025-11-13,C007114,Paid Search,5,0
S0022307,2026-01-21,C015144,Direct,7,0
S0022308,2024-06-21,C015727,Direct,2,0
S0022309,2025-08-25,C009844,Referral,1,0
S0022310,2026-01-17,C011856,Direct,7,0
S0022311,2025-12-04,C000118,Email,5,0
S0022312,2024-06-26,C010852,Paid Search,1,0
S0022313,2024-12-03,C003564,Organic Search,3,0
S0022314,2025-02-17,C004994,Direct,1,1
S0022315,2025-04-27,C000005,Direct,4,0
S0022316,2025-12-05,C009554,Email,2,0
S0022317,2024-08-04,C011772,Paid Search,7,0
S0022318,2025-12-05,C011571,Email,5,0
S0022319,2024-09-02,C016738,Organic Search,2,0
S0022320,2024-09-19,C016111,Direct,1,0
S0022321,2024-05-04,C007178,Organic Search,1,0
S0022322,2024-10-19,C010559,Direct,5,0
S0022323,2024-02-17,C012591,Organic Search,2,0
S0022324,2024-06-19,C004209,Paid Search,7,0
S0022325,2025-12-14,C014112,Direct,11,0
S0022326,2024-08-15,C001825,Organic Search,1,1
S0022327,2025-10-09,C006736,Organic Search,8,0
S0022328,2024-03-07,C000640,Organic Search,11,1
S0022329,2025-10-31,C004350,Social,4,0
S0022330,2025-08-02,C007656,Direct,6,0
S0022331,2024-03-29,C015634,Referral,1,0
S0022332,2024-02-05,C014678,Direct,6,0
S0022333,2024-09-01,C006763,Direct,16,0
S0022334,2024-08-28,C001838,Direct,1,0
S0022335,2024-07-29,C012612,Paid Search,4,0
S0022336,2024-04-29,C002529,Direct,1,0
S0022337,2025-06-18,C006946,Direct,3,0
S0022338,2024-07-18,C016817,Direct,1,1
S0022339,2024-02-18,C007926,Paid Search,1,0
S0022340,2025-12-21,C013592,Email,9,0
S0022341,2024-11-12,C004975,Email,5,0
S0022342,2025-11-13,C008243,Social,21,1
S0022343,2025-12-10,C011399,Direct,3,0
S0022344,2025-05-28,C013181,Direct,9,0
S0022345,2025-08-30,C006421,Social,1,0
S0022346,2025-04-18,C002372,Social,8,0
S0022347,2024-09-10,C006244,Paid Search,1,1
S0022348,2025-04-21,C013291,Organic Search,2,0
S0022349,2025-11-26,C002408,Email,6,1
S0022350,2025-08-24,C004240,Email,5,1
S0022351,2025-09-25,C005089,Direct,3,0
S0022352,2024-03-30,C005245,Social,2,0
S0022353,2024-05-10,C012976,Social,4,0
S0022354,2024-08-22,C009336,Direct,11,0
S0022355,2026-01-09,C009901,Direct,3,1
S0022356,2024-05-11,C001316,Direct,3,0
S0022357,2024-12-29,C015631,Organic Search,3,0
S0022358,2025-10-23,C005494,Direct,1,0
S0022359,2025-11-06,C003147,Organic Search,4,0
S0022360,2025-09-01,C008840,Email,3,0
S0022361,2024-06-04,C005607,Email,3,1
S0022362,2025-07-19,C007966,Social,8,0
S0022363,2025-09-25,C003726,Paid Search,1,0
S0022364,2024-10-21,C001649,Email,6,0
S0022365,2025-10-28,C013030,Social,2,0
S0022366,2024-06-30,C011358,Direct,2,0
S0022367,2024-09-28,C004656,Paid Search,2,0
S0022368,2025-02-19,C008295,Paid Search,9,1
S0022369,2025-11-24,C001233,Referral,2,0
S0022370,2025-05-26,C004583,Direct,3,0
S0022371,2025-03-23,C002443,Social,8,0
S0022372,2025-02-06,C008987,Social,4,0
S0022373,2024-07-31,C003706,Direct,2,0
S0022374,2024-06-20,C007760,Organic Search,5,0
S0022375,2024-06-02,C011326,Paid Search,1,0
S0022376,2024-08-16,C013117,Organic Search,2,0
S0022377,2024-12-04,C003233,Organic Search,4,0
S0022378,2025-04-03,C007239,Organic Search,4,0
S0022379,2025-03-10,C004358,Direct,8,0
S0022380,2024-05-04,C006920,Organic Search,4,0
S0022381,2025-08-15,C001424,Direct,9,0
S0022382,2024-04-17,C016005,Paid Search,2,1
S0022383,2025-04-16,C010656,Organic Search,8,0
S0022384,2025-06-29,C008470,Organic Search,6,0
S0022385,2025-04-13,C016550,Organic Search,2,0
S0022386,2026-01-21,C010594,Social,10,0
S0022387,2024-06-16,C007829,Organic Search,2,0
S0022388,2025-05-01,C016135,Email,2,0
S0022389,2024-03-01,C013424,Direct,5,0
S0022390,2024-06-14,C017905,Social,2,0
S0022391,2024-08-30,C016656,Paid Search,1,0
S0022392,2025-06-25,C007654,Direct,7,0
S0022393,2024-05-27,C017855,Email,3,0
S0022394,2025-07-04,C010106,Social,4,0
S0022395,2025-08-16,C009193,Organic Search,3,1
S0022396,2024-04-13,C005569,Email,14,0
S0022397,2026-01-15,C005210,Direct,1,1
S0022398,2024-05-31,C013966,Paid Search,9,0
S0022399,2025-08-09,C000320,Organic Search,4,0
S0022400,2025-08-30,C017359,Paid Search,7,0
S0022401,2025-06-28,C002920,Direct,1,0
S0022402,2025-06-16,C008305,Social,4,0
S0022403,2025-03-17,C010011,Direct,8,0
S0022404,2025-07-15,C011401,Social,3,0
S0022405,2025-07-02,C005534,Referral,4,0
S0022406,2024-11-03,C017771,Organic Search,5,0
S0022407,2025-02-19,C009546,Email,4,0
S0022408,2025-09-19,C010155,Direct,2,0
S0022409,2025-11-29,C005590,Paid Search,13,0
S0022410,2025-05-27,C001556,Social,7,0
S0022411,2025-01-23,C001899,Paid Search,11,0
S0022412,2024-03-22,C014933,Direct,3,0
S0022413,2025-10-15,C000033,Paid Search,3,0
S0022414,2025-07-22,C012752,Direct,13,1
S0022415,2024-11-15,C010402,Direct,4,0
S0022416,2025-02-12,C008876,Organic Search,10,0
S0022417,2024-07-06,C003721,Email,1,0
S0022418,2025-11-21,C000801,Organic Search,7,0
S0022419,2025-05-12,C003520,Organic Search,4,0
S0022420,2024-04-23,C003409,Organic Search,1,0
S0022421,2024-09-24,C005432,Direct,4,0
S0022422,2025-11-22,C001017,Organic Search,6,1
S0022423,2024-12-29,C008046,Direct,2,0
S0022424,2025-12-02,C011961,Organic Search,5,0
