customer_id,signup_date,age_band,island,loyalty_tier,churn_flag
C003756,2024-01-02,55-64,Jamaica,Bronze,1
C003757,2025-02-27,25-34,Trinidad,Bronze,1
C003758,2025-09-06,18-24,Trinidad,Silver,0
C003759,2025-12-17,35-44,Jamaica,Bronze,1
C003760,2024-08-25,18-24,Jamaica,Bronze,0
C003761,2024-09-06,65+,Trinidad,Gold,0
C003762,2024-11-26,45-54,Trinidad,Bronze,0
C003763,2024-10-02,65+,Jamaica,Silver,0
C003764,2024-02-22,35-44,Barbados,Bronze,0
C003765,2025-05-22,18-24,Jamaica,Bronze,1
C003766,2024-05-29,25-34,Tobago,Bronze,0
C003767,2024-12-26,18-24,Tobago,Bronze,0
C003768,2024-08-28,45-54,Barbados,Bronze,0
C003769,2025-05-13,18-24,Trinidad,Bronze,0
C003770,2025-05-02,25-34,Jamaica,Bronze,0
C003771,2024-09-11,25-34,Barbados,Bronze,1
C003772,2025-04-18,18-24,Trinidad,Bronze,0
C003773,2025-03-27,55-64,Barbados,Bronze,0
C003774,2025-02-12,45-54,Jamaica,Silver,0
C003775,2025-01-29,35-44,Jamaica,Gold,0
C003776,2025-02-16,25-34,Barbados,Silver,1
C003777,2025-01-05,25-34,Barbados,Bronze,0
C003778,2025-11-18,45-54,Trinidad,Gold,0
C003779,2025-10-07,18-24,Barbados,Bronze,1
C003780,2024-05-11,25-34,Trinidad,Gold,0
C003781,2025-08-13,45-54,Trinidad,Bronze,1
C003782,2024-10-28,35-44,Jamaica,Gold,0
C003783,2025-05-15,45-54,Tobago,Silver,1
C003784,2024-10-22,35-44,Trinidad,Platinum,0
C003785,2025-08-19,25-34,Jamaica,Bronze,1
C003786,2024-04-07,18-24,Jamaica,Gold,0
C003787,2025-05-21,45-54,Jamaica,Bronze,1
C003788,2025-07-01,18-24,Jamaica,Gold,0
C003789,2024-10-21,25-34,Jamaica,Bronze,1
C003790,2024-04-11,65+,Trinidad,Platinum,0
C003791,2025-05-15,18-24,Trinidad,Silver,0
C003792,2025-07-15,25-34,Trinidad,Bronze,0
C003793,2025-11-19,45-54,Barbados,Silver,0
C003794,2025-02-05,35-44,Trinidad,Bronze,0
C003795,2024-06-13,35-44,Jamaica,Bronze,0
C003796,2025-05-11,25-34,Tobago,Silver,0
C003797,2024-03-23,35-44,Barbados,Silver,0
C003798,2025-09-11,45-54,Trinidad,Bronze,0
C003799,2024-03-22,55-64,Trinidad,Bronze,0
C003800,2024-01-24,45-54,Tobago,Bronze,0
C003801,2024-11-14,25-34,Tobago,Bronze,0
C003802,2024-09-24,55-64,Barbados,Bronze,0
C003803,2025-02-06,25-34,Trinidad,Silver,0
C003804,2024-12-25,25-34,Trinidad,Bronze,0
C003805,2024-03-10,25-34,Trinidad,Bronze,0
C003806,2024-01-19,18-24,Jamaica,Bronze,0
C003807,2024-10-23,35-44,Trinidad,Gold,0
C003808,2024-09-17,35-44,Barbados,Silver,0
C003809,2025-03-06,18-24,Trinidad,Platinum,0
C003810,2024-07-16,35-44,Barbados,Bronze,0
C003811,2024-10-19,18-24,Barbados,Silver,0
C003812,2024-05-10,35-44,Tobago,Gold,0
C003813,2024-01-11,25-34,Trinidad,Bronze,0
C003814,2024-11-01,45-54,Trinidad,Bronze,0
C003815,2024-06-22,18-24,Jamaica,Silver,0
C003816,2025-12-19,35-44,Jamaica,Platinum,0
C003817,2025-12-30,45-54,Jamaica,Silver,0
C003818,2024-11-29,25-34,Jamaica,Bronze,0
C003819,2025-08-05,55-64,Trinidad,Bronze,1
C003820,2025-10-13,25-34,Trinidad,Gold,0
C003821,2025-03-30,25-34,Jamaica,Bronze,1
C003822,2024-10-05,25-34,Trinidad,Platinum,0
C003823,2024-08-31,35-44,Tobago,Gold,0
C003824,2025-06-26,18-24,Trinidad,Platinum,0
C003825,2025-03-13,25-34,Trinidad,Silver,0
C003826,2025-11-29,25-34,Barbados,Silver,0
C003827,2024-01-11,18-24,Trinidad,Bronze,0
C003828,2024-10-24,35-44,Barbados,Bronze,1
C003829,2024-10-15,45-54,Trinidad,Silver,1
C003830,2024-05-02,35-44,Jamaica,Bronze,0
C003831,2025-05-08,25-34,Trinidad,Gold,0
C003832,2024-04-16,25-34,Trinidad,Gold,0
C003833,2024-12-15,45-54,Jamaica,Bronze,0
C003834,2025-03-29,45-54,Jamaica,Bronze,0
C003835,2025-06-18,45-54,Barbados,Bronze,0
C003836,2024-06-28,18-24,Barbados,Bronze,1
C003837,2024-07-23,25-34,Barbados,Gold,0
C003838,2024-11-06,25-34,Jamaica,Bronze,0
C003839,2025-01-04,25-34,Jamaica,Silver,0
C003840,2025-03-14,35-44,Trinidad,Bronze,0
C003841,2024-10-13,35-44,Trinidad,Bronze,0
C003842,2025-05-18,45-54,Trinidad,Silver,0
C003843,2024-12-26,55-64,Barbados,Bronze,0
C003844,2024-01-28,25-34,Jamaica,Bronze,0
C003845,2025-02-20,65+,Jamaica,Gold,0
C003846,2024-05-04,35-44,Trinidad,Silver,1
C003847,2024-09-06,25-34,Trinidad,Silver,0
C003848,2024-08-02,55-64,Jamaica,Gold,0
C003849,2025-08-13,45-54,Jamaica,Platinum,0
C003850,2024-06-18,45-54,Jamaica,Silver,0
C003851,2024-05-26,35-44,Barbados,Bronze,0
C003852,2025-04-12,45-54,Trinidad,Bronze,1
C003853,2025-07-21,45-54,Trinidad,Gold,0
C003854,2024-03-15,55-64,Barbados,Gold,0
C003855,2025-03-30,45-54,Jamaica,Silver,0
C003856,2025-07-26,25-34,Jamaica,Gold,0
C003857,2025-06-06,18-24,Trinidad,Platinum,0
C003858,2024-08-27,25-34,Trinidad,Bronze,0
C003859,2024-11-13,18-24,Trinidad,Gold,0
C003860,2024-04-18,25-34,Barbados,Bronze,1
C003861,2025-09-11,35-44,Trinidad,Bronze,1
C003862,2025-09-17,55-64,Trinidad,Bronze,1
C003863,2024-10-05,65+,Trinidad,Bronze,0
C003864,2024-02-07,55-64,Barbados,Bronze,0
C003865,2025-12-07,25-34,Jamaica,Silver,0
C003866,2025-05-14,18-24,Barbados,Silver,0
C003867,2025-11-23,35-44,Trinidad,Bronze,1
C003868,2024-06-28,25-34,Barbados,Bronze,1
C003869,2024-07-09,55-64,Jamaica,Bronze,0
C003870,2024-12-13,55-64,Jamaica,Silver,0
C003871,2024-05-31,18-24,Jamaica,Bronze,0
C003872,2025-12-16,25-34,Jamaica,Platinum,0
C003873,2025-12-23,25-34,Trinidad,Silver,1
C003874,2024-07-01,35-44,Trinidad,Bronze,0
C003875,2025-10-11,25-34,Barbados,Silver,0
C003876,2025-01-28,45-54,Trinidad,Bronze,1
C003877,2024-01-28,45-54,Barbados,Bronze,0
C003878,2025-08-17,35-44,Jamaica,Gold,0
C003879,2024-02-11,35-44,Trinidad,Gold,1
C003880,2024-09-01,25-34,Jamaica,Bronze,0
C003881,2025-06-29,18-24,Trinidad,Bronze,1
C003882,2024-07-08,25-34,Trinidad,Platinum,0
C003883,2024-12-11,55-64,Jamaica,Bronze,0
C003884,2024-06-19,35-44,Trinidad,Bronze,0
C003885,2024-04-13,25-34,Jamaica,Silver,0
C003886,2024-09-06,25-34,Trinidad,Bronze,0
C003887,2024-10-20,35-44,Trinidad,Silver,0
C003888,2024-06-11,65+,Jamaica,Gold,0
C003889,2024-12-28,65+,Jamaica,Gold,0
C003890,2024-12-11,35-44,Jamaica,Silver,0
C003891,2024-08-07,35-44,Trinidad,Bronze,0
C003892,2025-03-27,25-34,Jamaica,Silver,0
C003893,2024-12-15,45-54,Jamaica,Platinum,0
C003894,2024-08-17,25-34,Barbados,Bronze,1
C003895,2025-03-31,25-34,Jamaica,Silver,1
C003896,2024-11-08,45-54,Jamaica,Bronze,0
C003897,2025-03-06,35-44,Trinidad,Silver,0
C003898,2025-03-02,35-44,Barbados,Bronze,0
C003899,2024-04-07,18-24,Barbados,Gold,0
C003900,2025-02-25,55-64,Jamaica,Bronze,1
C003901,2024-03-03,25-34,Trinidad,Silver,0
C003902,2025-12-18,45-54,Trinidad,Gold,0
C003903,2024-11-19,25-34,Barbados,Bronze,1
C003904,2025-01-22,25-34,Jamaica,Silver,0
C003905,2024-03-13,18-24,Barbados,Silver,0
C003906,2024-01-25,55-64,Trinidad,Silver,1
C003907,2024-02-22,55-64,Jamaica,Bronze,1
C003908,2024-06-05,35-44,Trinidad,Bronze,0
C003909,2024-10-05,25-34,Barbados,Bronze,0
C003910,2024-01-16,18-24,Trinidad,Bronze,0
C003911,2025-09-19,45-54,Trinidad,Bronze,0
C003912,2025-08-08,45-54,Barbados,Bronze,0
C003913,2025-08-18,35-44,Barbados,Bronze,1
C003914,2024-10-21,35-44,Barbados,Silver,0
C003915,2025-06-28,55-64,Barbados,Bronze,1
C003916,2024-09-11,18-24,Trinidad,Bronze,0
C003917,2025-05-15,35-44,Barbados,Bronze,1
C003918,2025-11-17,35-44,Trinidad,Bronze,0
C003919,2025-10-10,45-54,Barbados,Gold,0
C003920,2025-05-17,35-44,Jamaica,Silver,0
C003921,2024-03-17,35-44,Tobago,Silver,0
C003922,2024-05-22,55-64,Tobago,Bronze,1
C003923,2025-06-08,55-64,Jamaica,Silver,0
C003924,2024-10-10,25-34,Tobago,Silver,0
C003925,2025-01-16,35-44,Barbados,Gold,0
C003926,2025-12-19,35-44,Trinidad,Gold,0
C003927,2024-03-30,25-34,Jamaica,Bronze,0
C003928,2024-04-04,35-44,Barbados,Gold,0
C003929,2024-03-30,18-24,Barbados,Gold,0
C003930,2024-05-20,18-24,Jamaica,Bronze,0
C003931,2024-04-11,35-44,Barbados,Silver,0
C003932,2024-10-24,18-24,Trinidad,Bronze,0
C003933,2024-10-01,25-34,Jamaica,Bronze,0
C003934,2024-02-04,35-44,Jamaica,Bronze,0
C003935,2025-09-21,55-64,Jamaica,Bronze,0
C003936,2025-12-21,25-34,Jamaica,Bronze,0
C003937,2025-11-12,35-44,Barbados,Bronze,1
C003938,2024-07-13,45-54,Jamaica,Silver,0
C003939,2024-08-18,45-54,Tobago,Silver,1
C003940,2024-08-21,65+,Trinidad,Bronze,0
C003941,2024-09-03,45-54,Trinidad,Silver,0
C003942,2024-08-06,25-34,Jamaica,Bronze,0
C003943,2025-09-15,65+,Trinidad,Gold,0
C003944,2025-07-24,45-54,Jamaica,Silver,0
C003945,2025-01-16,55-64,Barbados,Silver,0
C003946,2025-08-08,45-54,Barbados,Silver,0
C003947,2024-11-07,35-44,Trinidad,Gold,0
C003948,2024-07-25,25-34,Barbados,Silver,0
C003949,2025-04-10,35-44,Trinidad,Bronze,0
C003950,2024-01-29,45-54,Tobago,Bronze,1
C003951,2024-05-12,35-44,Trinidad,Bronze,0
C003952,2024-01-15,45-54,Jamaica,Bronze,1
C003953,2024-04-20,25-34,Barbados,Bronze,0
C003954,2025-07-29,25-34,Trinidad,Bronze,0
C003955,2025-03-01,35-44,Jamaica,Bronze,0
C003956,2024-10-14,18-24,Jamaica,Bronze,1
C003957,2025-05-16,18-24,Tobago,Bronze,1
C003958,2025-10-20,55-64,Jamaica,Bronze,1
C003959,2025-05-19,55-64,Trinidad,Bronze,0
C003960,2024-04-13,55-64,Jamaica,Bronze,0
C003961,2025-03-26,35-44,Jamaica,Silver,0
C003962,2025-11-04,55-64,Trinidad,Silver,0
C003963,2025-07-11,65+,Jamaica,Silver,0
C003964,2024-06-10,25-34,Jamaica,Bronze,0
C003965,2024-12-22,18-24,Barbados,Bronze,1
C003966,2024-08-05,25-34,Barbados,Bronze,0
C003967,2024-04-29,18-24,Trinidad,Silver,1
C003968,2025-11-30,25-34,Trinidad,Gold,0
C003969,2025-07-23,25-34,Trinidad,Bronze,1
C003970,2025-03-12,25-34,Trinidad,Bronze,0
C003971,2024-12-08,18-24,Trinidad,Silver,0
C003972,2025-06-14,18-24,Trinidad,Bronze,0
C003973,2024-03-22,25-34,Barbados,Silver,0
C003974,2025-12-03,25-34,Barbados,Bronze,1
C003975,2025-03-11,45-54,Tobago,Gold,0
C003976,2024-11-11,35-44,Barbados,Silver,1
C003977,2025-06-05,25-34,Trinidad,Bronze,0
C003978,2024-06-12,25-34,Trinidad,Bronze,0
C003979,2025-01-23,18-24,Jamaica,Gold,0
C003980,2024-05-07,25-34,Jamaica,Bronze,1
C003981,2024-10-21,18-24,Barbados,Bronze,1
C003982,2025-08-18,45-54,Jamaica,Silver,0
C003983,2024-11-02,35-44,Trinidad,Bronze,1
C003984,2025-05-08,45-54,Trinidad,Bronze,0
C003985,2024-03-04,45-54,Barbados,Bronze,0
C003986,2024-02-23,55-64,Trinidad,Bronze,0
C003987,2025-01-21,35-44,Tobago,Silver,0
C003988,2024-08-10,25-34,Barbados,Bronze,1
C003989,2025-12-28,25-34,Jamaica,Bronze,0
C003990,2024-10-02,55-64,Jamaica,Gold,0
C003991,2024-12-16,25-34,Trinidad,Bronze,1
C003992,2025-09-05,45-54,Barbados,Silver,0
C003993,2024-07-14,25-34,Trinidad,Bronze,1
C003994,2024-06-12,45-54,Trinidad,Bronze,1
C003995,2025-12-19,18-24,Trinidad,Gold,0
C003996,2025-08-17,25-34,Tobago,Bronze,1
C003997,2025-04-23,35-44,Tobago,Gold,0
C003998,2024-04-04,35-44,Jamaica,Bronze,0
C003999,2025-08-25,45-54,Trinidad,Bronze,0
C004000,2024-10-18,35-44,Barbados,Bronze,0
C004001,2024-01-14,25-34,Trinidad,Bronze,0
C004002,2025-10-11,25-34,Barbados,Bronze,1
C004003,2025-01-07,25-34,Barbados,Gold,1
C004004,2025-05-31,25-34,Trinidad,Silver,0
C004005,2025-07-19,18-24,Tobago,Bronze,0
C004006,2025-03-28,45-54,Jamaica,Bronze,0
C004007,2025-06-01,35-44,Trinidad,Bronze,0
C004008,2025-11-04,25-34,Jamaica,Bronze,0
C004009,2024-09-03,65+,Trinidad,Bronze,0
C004010,2024-06-13,18-24,Barbados,Silver,0
C004011,2024-05-11,45-54,Jamaica,Bronze,0
C004012,2025-01-08,45-54,Jamaica,Bronze,0
C004013,2025-04-25,35-44,Barbados,Bronze,1
C004014,2024-05-25,45-54,Jamaica,Silver,0
C004015,2025-06-25,45-54,Barbados,Bronze,1
C004016,2024-03-04,25-34,Trinidad,Gold,0
C004017,2025-12-19,55-64,Trinidad,Gold,0
C004018,2025-10-06,25-34,Trinidad,Silver,0
C004019,2025-01-02,35-44,Trinidad,Bronze,1
C004020,2024-07-03,35-44,Jamaica,Bronze,0
C004021,2024-10-08,55-64,Jamaica,Bronze,1
C004022,2025-11-14,45-54,Jamaica,Silver,1
C004023,2025-05-31,25-34,Trinidad,Bronze,0
C004024,2025-11-11,45-54,Tobago,Bronze,0
C004025,2024-09-16,35-44,Tobago,Silver,0
C004026,2024-04-09,25-34,Trinidad,Silver,0
C004027,2025-09-02,35-44,Jamaica,Silver,0
C004028,2024-06-08,35-44,Barbados,Silver,0
C004029,2024-06-04,25-34,Trinidad,Bronze,1
C004030,2024-07-06,35-44,Tobago,Bronze,0
C004031,2025-10-09,18-24,Trinidad,Silver,0
C004032,2024-01-30,35-44,Trinidad,Gold,0
C004033,2024-09-22,25-34,Barbados,Silver,1
C004034,2025-10-12,45-54,Barbados,Bronze,1
C004035,2025-07-08,55-64,Barbados,Bronze,0
C004036,2024-05-03,25-34,Trinidad,Gold,0
C004037,2025-10-07,35-44,Jamaica,Bronze,1
C004038,2025-05-04,35-44,Barbados,Bronze,0
C004039,2024-07-31,35-44,Jamaica,Gold,1
C004040,2025-01-13,45-54,Trinidad,Gold,0
C004041,2025-10-07,65+,Jamaica,Bronze,1
C004042,2025-09-03,35-44,Trinidad,Silver,0
C004043,2025-09-24,55-64,Jamaica,Gold,0
C004044,2025-11-28,25-34,Barbados,Bronze,0
C004045,2024-05-27,65+,Jamaica,Platinum,0
C004046,2025-07-23,35-44,Tobago,Silver,0
C004047,2024-06-09,18-24,Trinidad,Silver,0
C004048,2024-07-11,55-64,Trinidad,Silver,0
C004049,2025-06-15,45-54,Barbados,Gold,0
C004050,2025-12-21,55-64,Jamaica,Silver,0
C004051,2025-09-24,55-64,Trinidad,Bronze,0
C004052,2025-09-04,45-54,Barbados,Gold,0
C004053,2024-05-22,18-24,Barbados,Silver,0
C004054,2025-05-08,45-54,Barbados,Bronze,0
C004055,2025-08-13,55-64,Trinidad,Bronze,1
C004056,2025-07-17,18-24,Trinidad,Gold,0
C004057,2024-05-20,35-44,Trinidad,Silver,0
C004058,2025-08-23,55-64,Jamaica,Gold,0
C004059,2024-11-04,65+,Jamaica,Bronze,0
C004060,2024-02-07,35-44,Trinidad,Bronze,1
C004061,2024-08-16,35-44,Trinidad,Bronze,0
C004062,2024-07-31,35-44,Barbados,Bronze,1
C004063,2025-03-28,55-64,Jamaica,Silver,0
C004064,2024-09-08,35-44,Trinidad,Bronze,0
C004065,2024-10-10,45-54,Trinidad,Bronze,1
C004066,2024-09-11,65+,Barbados,Silver,1
C004067,2024-04-29,45-54,Jamaica,Bronze,1
C004068,2024-01-21,35-44,Trinidad,Bronze,1
C004069,2025-10-14,25-34,Barbados,Bronze,0
C004070,2024-11-01,25-34,Jamaica,Bronze,0
C004071,2025-05-21,18-24,Trinidad,Bronze,1
C004072,2024-05-17,65+,Jamaica,Bronze,0
C004073,2025-06-05,45-54,Trinidad,Gold,0
C004074,2025-12-19,35-44,Jamaica,Bronze,0
C004075,2025-11-05,45-54,Trinidad,Silver,0
C004076,2024-04-04,35-44,Trinidad,Bronze,0
C004077,2025-07-22,35-44,Tobago,Bronze,0
C004078,2025-12-30,18-24,Trinidad,Bronze,0
C004079,2025-01-17,25-34,Tobago,Bronze,1
C004080,2025-09-27,35-44,Trinidad,Bronze,0
C004081,2025-10-30,45-54,Trinidad,Platinum,0
C004082,2024-10-31,45-54,Trinidad,Gold,0
C004083,2025-12-11,25-34,Trinidad,Silver,1
C004084,2025-01-03,35-44,Jamaica,Silver,1
C004085,2025-04-09,25-34,Jamaica,Bronze,1
C004086,2024-06-22,45-54,Tobago,Silver,0
C004087,2025-10-26,25-34,Barbados,Bronze,0
C004088,2024-02-16,35-44,Trinidad,Bronze,0
C004089,2025-07-07,25-34,Barbados,Silver,1
C004090,2024-08-22,45-54,Barbados,Silver,0
C004091,2024-02-10,35-44,Trinidad,Platinum,0
C004092,2024-01-10,25-34,Trinidad,Bronze,1
C004093,2024-04-05,25-34,Tobago,Bronze,0
C004094,2025-03-17,25-34,Tobago,Silver,0
C004095,2024-09-09,35-44,Trinidad,Bronze,0
C004096,2025-11-16,35-44,Trinidad,Bronze,0
C004097,2024-05-02,45-54,Barbados,Bronze,1
C004098,2024-01-06,25-34,Jamaica,Platinum,0
C004099,2024-09-08,35-44,Trinidad,Silver,1
C004100,2024-08-30,25-34,Barbados,Silver,0
C004101,2025-03-13,65+,Jamaica,Bronze,0
C004102,2025-09-18,65+,Tobago,Silver,0
C004103,2025-09-07,35-44,Trinidad,Platinum,0
C004104,2025-07-27,45-54,Tobago,Silver,1
C004105,2024-09-25,25-34,Jamaica,Bronze,1
C004106,2025-03-01,35-44,Trinidad,Bronze,0
C004107,2024-10-22,35-44,Trinidad,Bronze,1
C004108,2025-05-10,45-54,Tobago,Bronze,0
C004109,2025-01-31,35-44,Jamaica,Bronze,0
C004110,2025-03-04,45-54,Jamaica,Bronze,0
C004111,2025-03-13,25-34,Tobago,Bronze,1
C004112,2025-11-20,25-34,Jamaica,Silver,0
C004113,2025-07-04,18-24,Trinidad,Bronze,1
C004114,2024-09-06,55-64,Barbados,Silver,0
C004115,2025-02-15,25-34,Trinidad,Bronze,1
C004116,2024-02-08,65+,Barbados,Silver,0
C004117,2025-11-01,35-44,Trinidad,Bronze,0
C004118,2025-06-29,18-24,Trinidad,Bronze,0
C004119,2024-03-25,45-54,Trinidad,Silver,0
C004120,2025-05-05,25-34,Tobago,Bronze,1
C004121,2025-11-14,35-44,Trinidad,Platinum,0
C004122,2024-08-11,65+,Trinidad,Gold,1
C004123,2025-02-16,35-44,Barbados,Bronze,1
C004124,2024-09-06,65+,Jamaica,Bronze,0
C004125,2025-12-16,25-34,Trinidad,Bronze,0
C004126,2025-08-23,35-44,Barbados,Gold,0
C004127,2024-05-08,55-64,Barbados,Bronze,0
C004128,2025-08-22,45-54,Trinidad,Bronze,0
C004129,2025-12-20,65+,Jamaica,Bronze,0
C004130,2025-02-17,35-44,Jamaica,Bronze,0
C004131,2024-04-17,65+,Jamaica,Bronze,0
C004132,2025-09-25,18-24,Trinidad,Bronze,0
C004133,2025-04-06,25-34,Tobago,Bronze,0
C004134,2024-06-16,18-24,Jamaica,Bronze,0
C004135,2025-11-21,18-24,Trinidad,Bronze,0
C004136,2025-09-04,18-24,Trinidad,Gold,0
C004137,2024-02-28,35-44,Jamaica,Gold,0
C004138,2025-04-10,35-44,Jamaica,Silver,0
C004139,2025-05-25,25-34,Trinidad,Bronze,0
C004140,2025-07-12,35-44,Trinidad,Gold,0
C004141,2025-08-22,25-34,Jamaica,Silver,0
C004142,2024-10-06,25-34,Trinidad,Silver,0
C004143,2025-05-31,35-44,Barbados,Silver,0
C004144,2025-06-03,55-64,Trinidad,Silver,0
C004145,2025-03-01,35-44,Barbados,Bronze,0
C004146,2024-10-22,25-34,Tobago,Platinum,0
C004147,2024-09-03,45-54,Trinidad,Silver,0
C004148,2024-02-20,18-24,Barbados,Gold,0
C004149,2024-03-31,18-24,Jamaica,Bronze,1
C004150,2024-12-17,35-44,Barbados,Bronze,0
C004151,2025-12-27,25-34,Trinidad,Bronze,0
C004152,2024-02-27,55-64,Jamaica,Gold,0
C004153,2025-03-15,55-64,Jamaica,Bronze,1
C004154,2024-12-12,35-44,Tobago,Bronze,1
C004155,2025-11-22,18-24,Jamaica,Silver,0
C004156,2024-09-03,35-44,Trinidad,Bronze,0
C004157,2025-07-24,45-54,Trinidad,Bronze,0
C004158,2024-04-07,25-34,Jamaica,Bronze,1
C004159,2024-10-28,25-34,Trinidad,Silver,0
C004160,2025-12-25,25-34,Jamaica,Gold,0
C004161,2024-06-26,18-24,Jamaica,Bronze,0
C004162,2024-09-15,35-44,Barbados,Bronze,1
C004163,2025-12-18,55-64,Trinidad,Bronze,1
C004164,2024-05-31,45-54,Tobago,Platinum,0
C004165,2025-12-11,25-34,Tobago,Silver,1
C004166,2024-04-17,55-64,Barbados,Gold,0
C004167,2024-10-30,65+,Barbados,Silver,0
C004168,2025-03-29,35-44,Trinidad,Gold,0
C004169,2025-01-29,45-54,Trinidad,Bronze,1
C004170,2024-05-20,35-44,Barbados,Bronze,0
C004171,2024-07-25,45-54,Jamaica,Bronze,1
C004172,2025-02-05,18-24,Trinidad,Bronze,0
C004173,2024-07-05,35-44,Jamaica,Silver,0
C004174,2025-09-07,25-34,Barbados,Silver,0
C004175,2025-08-24,55-64,Barbados,Bronze,1
C004176,2024-02-08,35-44,Barbados,Bronze,1
C004177,2025-01-11,18-24,Barbados,Gold,0
C004178,2024-02-07,65+,Jamaica,Silver,0
C004179,2025-07-06,65+,Barbados,Bronze,0
C004180,2024-07-08,55-64,Trinidad,Bronze,0
C004181,2025-01-01,25-34,Jamaica,Platinum,0
C004182,2024-01-19,35-44,Barbados,Platinum,0
C004183,2024-04-27,18-24,Trinidad,Bronze,0
C004184,2024-08-25,35-44,Barbados,Silver,0
C004185,2024-02-11,35-44,Trinidad,Bronze,0
C004186,2024-08-30,45-54,Trinidad,Gold,0
C004187,2024-05-01,25-34,Trinidad,Silver,0
C004188,2025-12-17,65+,Barbados,Bronze,0
C004189,2025-12-10,35-44,Jamaica,Silver,0
C004190,2025-01-24,25-34,Trinidad,Bronze,0
C004191,2024-03-07,45-54,Barbados,Silver,0
C004192,2024-08-07,18-24,Barbados,Bronze,0
C004193,2024-06-20,25-34,Tobago,Bronze,1
C004194,2024-10-17,35-44,Trinidad,Silver,0
C004195,2024-06-29,35-44,Jamaica,Silver,0
C004196,2025-03-11,45-54,Barbados,Platinum,0
C004197,2025-05-11,55-64,Jamaica,Bronze,0
C004198,2025-04-14,35-44,Trinidad,Bronze,0
C004199,2024-09-03,55-64,Trinidad,Silver,0
C004200,2025-10-22,25-34,Jamaica,Bronze,1
C004201,2025-03-10,35-44,Jamaica,Silver,0
C004202,2025-04-15,35-44,Trinidad,Silver,0
C004203,2024-03-29,35-44,Jamaica,Bronze,0
C004204,2024-04-10,55-64,Jamaica,Silver,0
C004205,2025-12-04,65+,Trinidad,Bronze,1
C004206,2025-11-26,18-24,Jamaica,Bronze,0
C004207,2025-08-25,55-64,Trinidad,Bronze,0
C004208,2024-06-16,35-44,Trinidad,Gold,0
C004209,2024-02-12,45-54,Jamaica,Platinum,0
C004210,2024-06-29,25-34,Trinidad,Bronze,0
C004211,2024-10-02,18-24,Trinidad,Bronze,0
C004212,2024-09-16,25-34,Barbados,Bronze,0
C004213,2025-11-21,25-34,Barbados,Bronze,1
C004214,2024-05-24,35-44,Jamaica,Gold,0
C004215,2025-10-31,35-44,Jamaica,Bronze,0
C004216,2025-08-25,45-54,Jamaica,Bronze,0
C004217,2024-11-23,35-44,Trinidad,Gold,0
C004218,2024-05-30,35-44,Jamaica,Bronze,0
C004219,2024-12-21,35-44,Tobago,Gold,0
C004220,2025-04-02,18-24,Trinidad,Bronze,0
C004221,2024-12-15,55-64,Jamaica,Silver,0
C004222,2025-03-28,25-34,Jamaica,Bronze,0
C004223,2025-11-23,35-44,Trinidad,Bronze,1
C004224,2024-01-09,25-34,Jamaica,Bronze,1
C004225,2025-05-21,18-24,Jamaica,Platinum,0
C004226,2024-06-09,25-34,Trinidad,Bronze,0
C004227,2025-10-08,65+,Barbados,Bronze,0
C004228,2024-02-28,35-44,Trinidad,Bronze,0
C004229,2025-11-10,35-44,Trinidad,Silver,0
C004230,2024-12-05,55-64,Jamaica,Bronze,1
C004231,2024-11-01,35-44,Trinidad,Bronze,0
C004232,2024-03-28,25-34,Trinidad,Bronze,0
C004233,2025-02-26,25-34,Jamaica,Bronze,1
C004234,2025-03-28,55-64,Jamaica,Bronze,0
C004235,2025-07-20,35-44,Trinidad,Silver,0
C004236,2025-09-09,55-64,Tobago,Bronze,0
C004237,2025-07-22,45-54,Trinidad,Bronze,1
C004238,2024-02-03,25-34,Barbados,Silver,0
C004239,2025-02-02,35-44,Jamaica,Platinum,0
C004240,2024-10-11,18-24,Jamaica,Silver,0
C004241,2024-12-06,18-24,Jamaica,Bronze,1
C004242,2025-11-19,55-64,Trinidad,Gold,0
C004243,2025-12-22,45-54,Jamaica,Bronze,1
C004244,2024-07-11,35-44,Jamaica,Bronze,1
C004245,2025-05-10,45-54,Trinidad,Bronze,0
C004246,2025-02-27,25-34,Tobago,Bronze,0
C004247,2025-01-11,18-24,Trinidad,Gold,0
C004248,2024-01-28,25-34,Barbados,Gold,0
C004249,2024-11-23,65+,Jamaica,Silver,0
C004250,2024-07-24,35-44,Jamaica,Bronze,1
C004251,2024-03-18,25-34,Barbados,Bronze,1
C004252,2024-04-15,18-24,Trinidad,Bronze,0
C004253,2025-09-30,65+,Trinidad,Silver,1
C004254,2025-04-20,45-54,Tobago,Bronze,1
C004255,2024-03-03,25-34,Jamaica,Gold,1
C004256,2024-01-02,35-44,Tobago,Bronze,0
C004257,2025-01-31,35-44,Jamaica,Silver,0
C004258,2025-09-26,45-54,Trinidad,Silver,1
C004259,2025-02-09,35-44,Tobago,Bronze,0
C004260,2024-07-25,45-54,Jamaica,Gold,0
C004261,2025-05-25,25-34,Barbados,Silver,0
C004262,2025-02-03,35-44,Jamaica,Bronze,0
C004263,2024-10-26,25-34,Barbados,Silver,0
C004264,2024-08-09,55-64,Trinidad,Silver,1
C004265,2025-07-06,18-24,Jamaica,Gold,0
C004266,2025-05-15,25-34,Barbados,Bronze,0
C004267,2024-09-19,65+,Trinidad,Platinum,0
C004268,2024-12-01,25-34,Trinidad,Silver,0
